hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_weekdays_nights,adults,children,babies,meal,city,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,395,2018,May,13,21,1,2,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,62.8,0,0,Canceled
City Hotel,1,202,2017,October,34,16,2,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,1,0,0,No Deposit,9.0,,0,Personal,76.5,0,2,Canceled
City Hotel,0,0,2017,October,33,10,1,0,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,0,2017,October,33,10,1,0,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,0,2017,October,33,10,1,0,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,1,2017,October,32,8,2,1,2,0.0,0,Breakfast,Kota Jakarta Barat,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,4,2017,October,32,8,2,1,2,0.0,0,No Meal,Kabupaten Banjarnegara,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Contract,80.0,0,1,Check-Out
City Hotel,0,192,2017,October,32,6,2,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,2,Check-Out
City Hotel,0,192,2017,October,32,6,2,3,2,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,2,Check-Out
City Hotel,0,0,2017,October,33,11,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,2,2017,October,32,8,2,2,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out
City Hotel,0,0,2017,October,33,11,0,1,1,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,67.0,0,0,Check-Out
City Hotel,0,0,2017,October,33,11,0,1,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,1,2017,October,33,11,0,1,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Contract,105.0,1,1,Check-Out
City Hotel,0,1,2017,October,33,11,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Contract,105.0,1,1,Check-Out
City Hotel,0,0,2017,October,33,12,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Groups,TA/TO,0,0,0,0,No Deposit,1.0,,0,Personal,124.0,0,0,Check-Out
City Hotel,0,4,2017,October,33,11,0,2,2,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,0,0,0,0,No Deposit,,40.0,0,Personal,75.0,0,0,Check-Out
City Hotel,1,3,2017,November,40,27,2,0,1,0.0,0,Breakfast,Kota Yogyakarta,Corporate,Corporate,1,0,1,0,No Deposit,,40.0,0,Personal,65.0,0,0,No-Show
City Hotel,0,0,2017,October,33,12,0,1,1,0.0,0,Breakfast,Kota Jakarta Barat,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,138.0,0,0,Check-Out
City Hotel,0,6,2017,October,33,12,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,0,0,0,0,No Deposit,,40.0,0,Personal,65.0,0,0,Check-Out
City Hotel,0,1,2017,November,40,30,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,0,1,0,No Deposit,,40.0,0,Personal,65.0,0,0,Check-Out
City Hotel,0,1,2017,January,45,5,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,0,2,0,No Deposit,,40.0,0,Personal,65.0,0,0,Check-Out
City Hotel,0,2,2018,July,19,4,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,0,3,0,No Deposit,,40.0,0,Family,67.0,1,1,Check-Out
City Hotel,0,6,2018,January,47,16,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,0,4,0,No Deposit,,40.0,0,Family,67.0,0,1,Check-Out
City Hotel,0,2,2017,October,33,12,0,1,2,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,0,0,0,0,No Deposit,40.0,,0,Personal,65.0,0,0,Check-Out
City Hotel,1,5,2017,October,34,18,0,2,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,0,1,2,No Deposit,,40.0,0,Personal,65.0,0,0,No-Show
City Hotel,0,0,2017,October,34,19,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,1,1,0,No Deposit,,40.0,0,Personal,65.0,0,0,Check-Out
City Hotel,1,7,2017,October,35,28,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,1,2,0,No Deposit,,40.0,0,Personal,65.0,0,0,Canceled
City Hotel,0,1,2017,October,35,28,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,1,2,0,No Deposit,40.0,,0,Personal,65.0,0,0,Check-Out
City Hotel,0,0,2018,April,8,16,0,1,1,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,2,3,0,No Deposit,,40.0,0,Personal,65.0,0,0,Check-Out
City Hotel,0,2,2018,September,28,8,0,1,2,0.0,0,Breakfast,Kota Denpasar,Corporate,Corporate,1,2,4,1,No Deposit,,40.0,0,Personal,77.0,1,0,Check-Out
City Hotel,0,3,2017,October,33,11,0,2,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,107.0,1,1,Check-Out
City Hotel,0,0,2017,October,33,12,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,138.0,0,0,Check-Out
City Hotel,0,0,2017,October,33,11,0,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Contract,133.0,1,2,Check-Out
City Hotel,0,3,2017,October,34,20,0,1,2,1.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,1,0,1,1,No Deposit,9.0,,0,Personal,106.0,0,3,Check-Out
City Hotel,0,1,2017,October,35,24,1,0,2,1.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,1,0,2,2,No Deposit,9.0,9.0,0,Personal,123.5,0,3,Check-Out
City Hotel,0,3,2017,October,33,9,2,3,1,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,67.0,0,0,Check-Out
City Hotel,0,158,2017,October,32,7,2,5,2,0.0,1,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Personal,76.5,0,2,Check-Out
City Hotel,0,0,2017,October,33,12,0,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,138.0,0,0,Check-Out
City Hotel,1,176,2017,October,35,28,2,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,1,0,0,No Deposit,9.0,,0,Personal,76.5,0,1,Canceled
City Hotel,0,2,2017,October,33,13,0,1,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,79.0,0,0,Check-Out
City Hotel,0,41,2017,October,33,12,0,2,1,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,0,0,0,No Deposit,1.0,,0,Family,0.0,0,0,Check-Out
City Hotel,1,256,2017,November,38,14,1,2,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,1,0,0,No Deposit,4.0,,0,Family,96.0,0,0,Canceled
City Hotel,1,256,2017,November,38,14,1,2,1,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,1,0,0,No Deposit,4.0,,0,Family,74.0,0,0,Canceled
City Hotel,1,263,2017,November,39,21,1,0,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,1,0,0,No Deposit,4.0,,0,Family,96.0,0,0,Canceled
City Hotel,1,263,2017,November,39,21,1,0,2,0.0,0,Dinner,Kota Denpasar,Offline TA/TO,TA/TO,0,1,0,0,No Deposit,4.0,,0,Family,96.0,0,0,Canceled
City Hotel,0,1,2017,October,33,12,0,2,1,0.0,0,Breakfast,Kota Denpasar,Complementary,Direct,0,0,0,0,No Deposit,,46.0,0,Personal,0.0,0,0,Check-Out
City Hotel,0,1,2017,October,34,20,0,2,1,0.0,0,Breakfast,Kota Denpasar,Complementary,Direct,1,0,1,1,No Deposit,,46.0,0,Personal,0.0,0,0,Check-Out
City Hotel,0,0,2017,October,33,13,0,2,2,0.0,0,Breakfast,Kota Cimahi,Direct,Direct,0,0,0,2,No Deposit,,,0,Personal,89.0,0,0,Check-Out
City Hotel,0,189,2017,October,33,11,0,4,2,0.0,0,Breakfast,Kabupaten Kepulauan Seribu,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,189,2017,October,33,11,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,1,2017,October,33,12,0,3,1,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Bussiness,105.0,0,0,Check-Out
City Hotel,0,6,2017,October,33,14,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,98.0,1,0,Check-Out
City Hotel,0,7,2017,October,33,15,1,1,2,0.0,0,No Meal,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,85.0,1,0,Check-Out
City Hotel,0,1,2017,October,32,6,2,7,1,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,3,No Deposit,,,0,Personal,60.0,0,0,Check-Out
City Hotel,0,157,2017,October,33,14,0,1,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,76.5,0,1,Check-Out
City Hotel,0,204,2017,October,33,12,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,204,2017,October,33,12,0,4,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,204,2017,October,33,12,0,4,2,0.0,0,Breakfast,Kabupaten Magelang,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,204,2017,October,33,12,0,4,2,0.0,0,Breakfast,Kabupaten Magelang,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,3,Check-Out
City Hotel,0,0,2017,October,33,13,0,3,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Contract,148.67,0,0,Check-Out
City Hotel,0,221,2017,October,33,11,0,5,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,76.5,0,1,Check-Out
City Hotel,0,0,2017,October,33,15,0,1,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,120.0,0,0,Check-Out
City Hotel,0,5,2017,November,36,2,0,1,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,Direct,1,0,1,0,No Deposit,42.0,,0,Family,12.0,0,1,Check-Out
City Hotel,0,16,2017,October,33,15,1,1,2,0.0,0,Dinner,Kabupaten Kepulauan Seribu,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,17.0,,0,Family,104.0,0,0,Check-Out
City Hotel,0,5,2017,October,33,15,1,1,2,2.0,0,No Meal,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Contract,153.0,1,1,Check-Out
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,1,239,2017,December,42,17,0,1,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,60.0,0,0,Canceled
City Hotel,0,4,2017,October,33,14,2,2,2,0.0,0,Breakfast,Kota Jakarta Barat,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,75.0,0,0,Check-Out
City Hotel,0,181,2017,October,34,17,1,0,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,2,Check-Out
City Hotel,0,181,2017,October,34,17,1,0,2,0.0,0,Breakfast,Kabupaten Kepulauan Seribu,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,76.5,0,2,Check-Out
City Hotel,0,3,2017,October,33,14,2,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,146.0,0,1,Check-Out
City Hotel,0,0,2017,October,34,18,0,1,2,1.0,0,No Meal,Kabupaten Kepulauan Seribu,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,113.0,0,0,Check-Out
City Hotel,0,0,2017,October,34,18,0,1,2,1.0,0,No Meal,Kabupaten Kepulauan Seribu,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,113.0,0,0,Check-Out
City Hotel,0,0,2017,October,34,18,0,1,2,0.0,0,No Meal,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Contract,129.0,0,0,Check-Out
City Hotel,0,0,2017,October,34,18,0,1,1,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Personal,128.0,0,0,Check-Out
City Hotel,1,238,2017,November,38,18,2,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,1,0,0,No Deposit,8.0,,0,Personal,89.25,0,1,Canceled
City Hotel,1,238,2017,November,38,18,2,3,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,1,0,0,No Deposit,8.0,,0,Personal,89.25,0,2,Canceled
City Hotel,0,0,2017,October,34,18,0,2,2,0.0,0,No Meal,Kota Batu,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,113.0,0,0,Check-Out
City Hotel,0,0,2017,October,34,18,0,2,2,0.0,0,No Meal,Kota Batu,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,113.0,0,0,Check-Out
City Hotel,0,8,2017,October,34,16,2,2,2,0.0,0,Breakfast,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,90.0,0,0,Check-Out
City Hotel,0,1,2017,October,34,19,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,106.0,0,0,Check-Out
City Hotel,0,6,2017,October,33,13,2,6,2,0.0,0,Breakfast,Kota Denpasar,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,27.0,,0,Personal,57.75,0,0,Check-Out
City Hotel,0,11,2017,October,34,18,0,3,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Contract,95.33,0,1,Check-Out
City Hotel,0,4,2017,October,33,14,2,5,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,106.14,0,0,Check-Out
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
City Hotel,1,342,2017,November,39,24,2,4,2,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,1,0,0,Non Refund,1.0,,0,Personal,170.0,0,0,Canceled
